seq,is_true,is_ignore,path,x0,x1,y0,y1,col
3,False,False,darmstadt_000006_000019_rF_00003.png,1831.0,1809.0,440.5,498.0,r
4,False,False,darmstadt_000006_000019_gF_00004.png,547.0,525.0,0.0,11.5,g
5,False,True,darmstadt_000006_000019_gi_00005.png,2037.0,2015.0,76.0,133.5,g
6,False,False,darmstadt_000006_000019_gF_00006.png,1089.0,1067.0,356.0,413.5,g
7,True,False,darmstadt_000006_000019_rT_00007.png,2040.5,2007.5,116.75,203.0,r
8,False,False,darmstadt_000006_000019_rF_00008.png,1892.5,1859.5,440.75,527.0,r
9,False,False,darmstadt_000006_000019_gF_00009.png,372.5,339.5,0.0,23.25,g
10,True,False,darmstadt_000006_000019_rT_00010.png,2051.25,2012.75,114.875,215.5,r
11,False,False,darmstadt_000006_000019_rF_00011.png,1811.25,1772.75,426.875,527.5,r
0,True,False,darmstadt_000008_000019_rT_00000.png,2013.0,1991.0,280.5,338.0,r
1,False,False,darmstadt_000008_000019_gF_00001.png,1387.0,1365.0,88.0,145.5,g
0,False,True,darmstadt_000009_000019_ri_00000.png,1649.0,1627.0,332.5,390.0,r
0,False,False,darmstadt_000010_000019_rF_00000.png,699.0,677.0,286.5,344.0,r
1,False,False,darmstadt_000010_000019_rF_00001.png,1065.0,1043.0,384.5,442.0,r
2,False,False,darmstadt_000010_000019_rF_00002.png,1161.0,1139.0,390.5,448.0,r
3,False,False,darmstadt_000010_000019_rF_00003.png,1251.0,1229.0,394.5,452.0,r
4,False,False,darmstadt_000010_000019_rF_00004.png,275.0,253.0,466.5,524.0,r
0,False,False,darmstadt_000012_000019_gF_00000.png,357.0,335.0,0.0,11.5,g
0,False,False,darmstadt_000016_000019_rF_00000.png,1039.0,1017.0,260.5,318.0,r
1,False,False,darmstadt_000016_000019_rF_00001.png,1197.0,1175.0,264.5,322.0,r
2,False,False,darmstadt_000016_000019_rF_00002.png,1379.0,1357.0,332.5,390.0,r
3,False,False,darmstadt_000016_000019_rF_00003.png,1295.0,1273.0,334.5,392.0,r
4,False,False,darmstadt_000016_000019_rF_00004.png,1181.0,1159.0,356.5,414.0,r
5,False,False,darmstadt_000016_000019_rF_00005.png,1403.0,1381.0,378.5,436.0,r
6,False,False,darmstadt_000016_000019_rF_00006.png,1195.0,1173.0,412.5,470.0,r
7,False,False,darmstadt_000016_000019_rF_00007.png,1285.0,1263.0,416.5,474.0,r
8,False,False,darmstadt_000016_000019_rF_00008.png,1387.0,1365.0,418.5,476.0,r
9,False,False,darmstadt_000016_000019_rF_00009.png,1139.0,1117.0,420.5,478.0,r
10,False,False,darmstadt_000016_000019_rF_00010.png,1367.0,1345.0,436.5,494.0,r
11,False,False,darmstadt_000016_000019_rF_00011.png,1159.0,1137.0,438.5,496.0,r
12,False,False,darmstadt_000016_000019_rF_00012.png,1297.0,1275.0,438.5,496.0,r
13,False,False,darmstadt_000016_000019_gF_00013.png,35.25,0.0,0.0,37.125,g
0,False,True,darmstadt_000017_000019_ri_00000.png,1843.0,1821.0,334.5,392.0,r
0,False,False,darmstadt_000018_000019_rF_00000.png,1119.0,1097.0,222.5,280.0,r
1,False,False,darmstadt_000018_000019_rF_00001.png,1133.0,1111.0,470.5,528.0,r
2,False,False,darmstadt_000018_000019_rF_00002.png,1319.0,1297.0,474.5,532.0,r
3,False,False,darmstadt_000018_000019_gF_00003.png,52.625,11.375,0.0,62.0625,g
0,False,False,darmstadt_000027_000019_gF_00000.png,1429.0,1407.0,224.0,281.5,g
1,False,False,darmstadt_000027_000019_gF_00001.png,1267.0,1245.0,300.0,357.5,g
2,False,False,darmstadt_000027_000019_gF_00002.png,523.0,501.0,500.0,557.5,g
3,False,False,darmstadt_000027_000019_gF_00003.png,536.5,503.5,477.0,563.25,g
0,False,False,darmstadt_000029_000019_rF_00000.png,653.0,631.0,286.5,344.0,r
1,False,False,darmstadt_000029_000019_rF_00001.png,581.0,559.0,290.5,348.0,r
2,False,False,darmstadt_000029_000019_rF_00002.png,629.0,607.0,320.5,378.0,r
3,False,False,darmstadt_000029_000019_rF_00003.png,163.0,141.0,400.5,458.0,r
4,False,False,darmstadt_000029_000019_rF_00004.png,185.0,163.0,406.5,464.0,r
5,False,False,darmstadt_000029_000019_rF_00005.png,535.0,513.0,436.5,494.0,r
6,False,False,darmstadt_000029_000019_rF_00006.png,868.5,835.5,392.75,479.0,r
7,False,False,darmstadt_000029_000019_rF_00007.png,168.5,135.5,404.75,491.0,r
8,False,False,darmstadt_000029_000019_rF_00008.png,532.5,499.5,436.75,523.0,r
9,False,False,darmstadt_000029_000019_rF_00009.png,179.25,140.75,410.875,511.5,r
0,False,False,darmstadt_000030_000019_rF_00000.png,653.0,631.0,286.5,344.0,r
1,False,False,darmstadt_000030_000019_rF_00001.png,581.0,559.0,290.5,348.0,r
2,False,False,darmstadt_000030_000019_rF_00002.png,629.0,607.0,320.5,378.0,r
3,False,False,darmstadt_000030_000019_rF_00003.png,2033.0,2011.0,368.5,426.0,r
4,False,False,darmstadt_000030_000019_rF_00004.png,459.0,437.0,418.5,476.0,r
5,False,False,darmstadt_000030_000019_rF_00005.png,799.0,777.0,426.5,484.0,r
6,False,False,darmstadt_000030_000019_gF_00006.png,1429.0,1407.0,224.0,281.5,g
7,False,False,darmstadt_000030_000019_rF_00007.png,468.5,435.5,416.75,503.0,r
0,False,False,darmstadt_000032_000019_rF_00000.png,1051.0,1029.0,152.5,210.0,r
1,False,False,darmstadt_000032_000019_rF_00001.png,977.0,955.0,404.5,462.0,r
2,False,False,darmstadt_000032_000019_rF_00002.png,1003.0,981.0,424.5,482.0,r
3,False,False,darmstadt_000032_000019_rF_00003.png,1287.0,1265.0,440.5,498.0,r
4,False,False,darmstadt_000032_000019_rF_00004.png,1399.0,1377.0,446.5,504.0,r
5,False,False,darmstadt_000032_000019_gF_00005.png,1209.0,1187.0,232.0,289.5,g
6,True,False,darmstadt_000032_000019_gT_00006.png,1523.0,1501.0,302.0,359.5,g
7,False,False,darmstadt_000032_000019_rF_00007.png,52.625,11.375,497.9375,605.75,r
0,False,False,darmstadt_000033_000019_rF_00000.png,1409.0,1387.0,126.5,184.0,r
1,False,False,darmstadt_000033_000019_rF_00001.png,1101.0,1079.0,128.5,186.0,r
2,False,True,darmstadt_000033_000019_ri_00002.png,737.0,715.0,322.5,380.0,r
3,False,False,darmstadt_000033_000019_gF_00003.png,1139.0,1117.0,282.0,339.5,g
4,False,False,darmstadt_000033_000019_gF_00004.png,1876.5,1843.5,293.0,379.25,g
5,False,True,darmstadt_000033_000019_gi_00005.png,1412.5,1379.5,61.0,147.25,g
0,False,False,darmstadt_000034_000019_rF_00000.png,1243.0,1221.0,160.5,218.0,r
1,False,False,darmstadt_000034_000019_rF_00001.png,1397.0,1375.0,164.5,222.0,r
2,False,False,darmstadt_000034_000019_rF_00002.png,1515.0,1493.0,168.5,226.0,r
3,False,False,darmstadt_000034_000019_rF_00003.png,1787.0,1765.0,188.5,246.0,r
4,False,False,darmstadt_000034_000019_gF_00004.png,1679.0,1657.0,0.0,57.5,g
5,False,True,darmstadt_000034_000019_gi_00005.png,841.0,819.0,290.0,347.5,g
6,True,False,darmstadt_000034_000019_gT_00006.png,1029.0,1007.0,296.0,353.5,g
7,True,False,darmstadt_000034_000019_gT_00007.png,1981.0,1959.0,336.0,393.5,g
8,False,False,darmstadt_000034_000019_gF_00008.png,1827.0,1805.0,378.0,435.5,g
0,False,False,darmstadt_000035_000019_rF_00000.png,893.0,871.0,372.5,430.0,r
1,False,False,darmstadt_000035_000019_rF_00001.png,1163.0,1141.0,410.5,468.0,r
2,False,False,darmstadt_000035_000019_rF_00002.png,1141.0,1119.0,434.5,492.0,r
3,False,False,darmstadt_000035_000019_rF_00003.png,1097.0,1075.0,436.5,494.0,r
0,False,False,darmstadt_000038_000019_rF_00000.png,1027.0,1005.0,440.5,498.0,r
1,False,False,darmstadt_000038_000019_rF_00001.png,825.0,803.0,450.5,508.0,r
2,False,False,darmstadt_000038_000019_rF_00002.png,1659.0,1637.0,468.5,526.0,r
3,False,False,darmstadt_000038_000019_gF_00003.png,1567.0,1545.0,244.0,301.5,g
4,False,False,darmstadt_000038_000019_rF_00004.png,1028.5,995.5,432.75,519.0,r
0,False,False,darmstadt_000040_000019_gF_00000.png,313.0,291.0,0.0,11.5,g
1,False,False,darmstadt_000040_000019_rF_00001.png,1852.5,1819.5,152.75,239.0,r
0,True,False,darmstadt_000041_000019_rT_00000.png,627.0,605.0,332.5,390.0,r
1,True,False,darmstadt_000041_000019_rT_00001.png,1361.0,1339.0,334.5,392.0,r
2,False,False,darmstadt_000041_000019_rF_00002.png,845.0,823.0,412.5,470.0,r
3,False,False,darmstadt_000041_000019_rF_00003.png,809.0,787.0,440.5,498.0,r
4,False,False,darmstadt_000041_000019_rF_00004.png,887.0,865.0,440.5,498.0,r
5,False,False,darmstadt_000041_000019_rF_00005.png,279.0,257.0,456.5,514.0,r
0,True,False,darmstadt_000043_000019_rT_00000.png,371.0,349.0,46.5,104.0,r
1,True,False,darmstadt_000043_000019_rT_00001.png,599.0,577.0,56.5,114.0,r
2,True,False,darmstadt_000043_000019_rT_00002.png,175.0,153.0,268.5,326.0,r
3,True,False,darmstadt_000043_000019_rT_00003.png,1537.0,1515.0,274.5,332.0,r
4,False,False,darmstadt_000043_000019_rF_00004.png,1455.0,1433.0,320.5,378.0,r
5,False,False,darmstadt_000043_000019_rF_00005.png,1479.0,1457.0,320.5,378.0,r
6,False,False,darmstadt_000043_000019_rF_00006.png,1285.0,1263.0,390.5,448.0,r
7,False,False,darmstadt_000043_000019_gF_00007.png,845.0,823.0,20.0,77.5,g
8,False,False,darmstadt_000043_000019_gF_00008.png,1063.0,1041.0,20.0,77.5,g
9,False,False,darmstadt_000043_000019_gF_00009.png,733.0,711.0,218.0,275.5,g
10,False,False,darmstadt_000043_000019_gF_00010.png,1515.0,1493.0,232.0,289.5,g
11,False,True,darmstadt_000043_000019_ri_00011.png,1068.5,1035.5,60.75,147.0,r
12,False,True,darmstadt_000043_000019_ri_00012.png,184.5,151.5,264.75,351.0,r
13,False,False,darmstadt_000043_000019_rF_00013.png,1464.5,1431.5,316.75,403.0,r
14,False,False,darmstadt_000043_000019_gF_00014.png,748.5,715.5,213.0,299.25,g
0,False,False,darmstadt_000046_000019_rF_00000.png,1169.0,1147.0,362.5,420.0,r
1,False,False,darmstadt_000046_000019_rF_00001.png,1337.0,1315.0,458.5,516.0,r
2,False,False,darmstadt_000046_000019_rF_00002.png,1433.0,1411.0,458.5,516.0,r
3,False,False,darmstadt_000046_000019_gF_00003.png,25.0,3.0,42.0,99.5,g
4,False,False,darmstadt_000046_000019_gF_00004.png,1916.5,1883.5,0.0,19.25,g
0,False,False,darmstadt_000048_000019_gF_00000.png,1279.0,1257.0,258.0,315.5,g
0,False,False,darmstadt_000049_000019_rF_00000.png,813.0,791.0,40.5,98.0,r
1,False,True,darmstadt_000049_000019_gi_00001.png,1211.0,1189.0,338.0,395.5,g
0,False,False,darmstadt_000053_000019_rF_00000.png,1405.0,1383.0,322.5,380.0,r
1,False,True,darmstadt_000053_000019_ri_00001.png,569.0,547.0,340.5,398.0,r
2,True,False,darmstadt_000053_000019_rT_00002.png,607.0,585.0,340.5,398.0,r
3,False,False,darmstadt_000053_000019_rF_00003.png,1163.0,1141.0,418.5,476.0,r
4,False,False,darmstadt_000053_000019_rF_00004.png,1187.0,1165.0,418.5,476.0,r
5,False,False,darmstadt_000053_000019_gF_00005.png,1489.0,1467.0,0.0,29.5,g
6,False,False,darmstadt_000053_000019_gF_00006.png,1299.0,1277.0,18.0,75.5,g
7,False,False,darmstadt_000053_000019_gF_00007.png,1421.0,1399.0,348.0,405.5,g
8,False,False,darmstadt_000053_000019_gF_00008.png,227.0,205.0,434.0,491.5,g
9,False,False,darmstadt_000053_000019_rF_00009.png,1720.5,1687.5,96.75,183.0,r
10,False,False,darmstadt_000053_000019_rF_00010.png,1172.5,1139.5,416.75,503.0,r
11,False,False,darmstadt_000053_000019_rF_00011.png,1132.5,1099.5,432.75,519.0,r
12,False,False,darmstadt_000053_000019_rF_00012.png,1228.5,1195.5,432.75,519.0,r
0,False,False,darmstadt_000058_000019_rF_00000.png,481.0,459.0,336.5,394.0,r
1,False,False,darmstadt_000058_000019_rF_00001.png,621.0,599.0,428.5,486.0,r
2,False,False,darmstadt_000058_000019_rF_00002.png,365.0,343.0,432.5,490.0,r
3,False,False,darmstadt_000058_000019_rF_00003.png,565.0,543.0,448.5,506.0,r
4,False,False,darmstadt_000058_000019_rF_00004.png,979.0,957.0,484.5,542.0,r
5,False,False,darmstadt_000058_000019_rF_00005.png,1459.0,1437.0,494.5,552.0,r
6,False,False,darmstadt_000058_000019_rF_00006.png,1903.0,1881.0,526.5,584.0,r
7,False,False,darmstadt_000058_000019_rF_00007.png,1951.0,1929.0,532.5,590.0,r
8,False,False,darmstadt_000058_000019_rF_00008.png,55.0,33.0,558.5,616.0,r
9,False,False,darmstadt_000058_000019_rF_00009.png,75.0,53.0,558.5,616.0,r
10,False,False,darmstadt_000058_000019_rF_00010.png,1261.0,1239.0,584.5,642.0,r
11,False,False,darmstadt_000058_000019_rF_00011.png,91.0,69.0,604.5,662.0,r
12,False,False,darmstadt_000058_000019_rF_00012.png,117.0,95.0,648.5,706.0,r
13,False,False,darmstadt_000058_000019_rF_00013.png,1257.0,1235.0,688.5,746.0,r
14,False,False,darmstadt_000058_000019_rF_00014.png,1275.0,1253.0,690.5,748.0,r
15,False,False,darmstadt_000058_000019_gF_00015.png,1381.0,1359.0,0.0,11.5,g
16,False,True,darmstadt_000058_000019_gi_00016.png,1761.0,1739.0,0.0,11.5,g
17,False,False,darmstadt_000058_000019_gF_00017.png,2053.0,2031.0,0.0,53.5,g
18,False,False,darmstadt_000058_000019_gF_00018.png,1543.0,1521.0,4.0,61.5,g
19,False,False,darmstadt_000058_000019_gF_00019.png,1635.0,1613.0,6.0,63.5,g
20,False,False,darmstadt_000058_000019_gF_00020.png,461.0,439.0,122.0,179.5,g
21,False,False,darmstadt_000058_000019_gF_00021.png,481.0,459.0,156.0,213.5,g
22,False,False,darmstadt_000058_000019_gF_00022.png,1147.0,1125.0,320.0,377.5,g
23,False,False,darmstadt_000058_000019_gF_00023.png,585.0,563.0,404.0,461.5,g
24,False,False,darmstadt_000058_000019_gF_00024.png,187.0,165.0,406.0,463.5,g
25,True,False,darmstadt_000058_000019_rT_00025.png,484.5,451.5,236.75,323.0,r
26,False,False,darmstadt_000058_000019_rF_00026.png,248.5,215.5,328.75,415.0,r
27,False,False,darmstadt_000058_000019_rF_00027.png,380.5,347.5,432.75,519.0,r
28,False,False,darmstadt_000058_000019_rF_00028.png,992.5,959.5,480.75,567.0,r
29,False,False,darmstadt_000058_000019_rF_00029.png,64.5,31.5,548.75,635.0,r
30,False,False,darmstadt_000058_000019_rF_00030.png,1264.5,1231.5,584.75,671.0,r
31,False,False,darmstadt_000058_000019_rF_00031.png,1308.5,1275.5,596.75,683.0,r
32,False,False,darmstadt_000058_000019_rF_00032.png,120.5,87.5,640.75,727.0,r
33,False,False,darmstadt_000058_000019_gF_00033.png,1768.5,1735.5,0.0,19.25,g
34,False,False,darmstadt_000058_000019_gF_00034.png,1624.5,1591.5,0.0,23.25,g
35,False,False,darmstadt_000058_000019_gF_00035.png,2004.5,1971.5,0.0,39.25,g
36,False,False,darmstadt_000058_000019_gF_00036.png,2052.5,2019.5,0.0,51.25,g
37,False,False,darmstadt_000058_000019_gF_00037.png,476.5,443.5,101.0,187.25,g
38,False,False,darmstadt_000058_000019_rF_00038.png,83.25,44.75,546.875,647.5,r
0,False,False,darmstadt_000070_000019_gF_00000.png,877.0,855.0,48.0,105.5,g
0,False,False,darmstadt_000074_000019_rF_00000.png,1927.0,1905.0,140.5,198.0,r
1,False,False,darmstadt_000074_000019_rF_00001.png,1911.0,1889.0,168.5,226.0,r
2,False,False,darmstadt_000074_000019_rF_00002.png,1017.0,995.0,406.5,464.0,r
3,False,False,darmstadt_000074_000019_rF_00003.png,1049.0,1027.0,406.5,464.0,r
4,False,False,darmstadt_000074_000019_rF_00004.png,1091.0,1069.0,424.5,482.0,r
5,False,False,darmstadt_000074_000019_rF_00005.png,1141.0,1119.0,426.5,484.0,r
6,False,False,darmstadt_000074_000019_rF_00006.png,1323.0,1301.0,450.5,508.0,r
7,False,False,darmstadt_000074_000019_rF_00007.png,1441.0,1419.0,450.5,508.0,r
8,False,False,darmstadt_000074_000019_rF_00008.png,715.0,693.0,478.5,536.0,r
9,False,False,darmstadt_000074_000019_gF_00009.png,1161.0,1139.0,88.0,145.5,g
10,False,False,darmstadt_000074_000019_rF_00010.png,1432.5,1399.5,0.0,83.0,r
11,False,False,darmstadt_000074_000019_rF_00011.png,1496.5,1463.5,0.0,83.0,r
12,False,False,darmstadt_000074_000019_gF_00012.png,1395.25,1356.75,0.0,29.125,g
13,False,False,darmstadt_000074_000019_rF_00013.png,1940.625,1899.375,161.9375,269.75,r
14,False,False,darmstadt_000074_000019_rF_00014.png,1332.625,1291.375,353.9375,461.75,r
0,False,False,darmstadt_000076_000019_rF_00000.png,1205.0,1183.0,356.5,414.0,r
0,False,False,darmstadt_000077_000019_rF_00000.png,761.0,739.0,54.5,112.0,r
1,False,False,darmstadt_000077_000019_rF_00001.png,759.0,737.0,74.5,132.0,r
2,False,False,darmstadt_000077_000019_gF_00002.png,41.0,19.0,0.0,23.5,g
3,False,False,darmstadt_000077_000019_gF_00003.png,1896.5,1863.5,509.0,595.25,g
0,False,False,darmstadt_000079_000019_rF_00000.png,1477.0,1455.0,284.5,342.0,r
1,False,False,darmstadt_000079_000019_rF_00001.png,1437.0,1415.0,410.5,468.0,r
2,False,False,darmstadt_000079_000019_rF_00002.png,1481.0,1459.0,410.5,468.0,r
3,False,False,darmstadt_000079_000019_rF_00003.png,1499.0,1477.0,412.5,470.0,r
4,False,False,darmstadt_000079_000019_rF_00004.png,1365.0,1343.0,414.5,472.0,r
5,False,False,darmstadt_000079_000019_rF_00005.png,1395.0,1373.0,414.5,472.0,r
0,False,False,darmstadt_000080_000019_rF_00000.png,481.0,459.0,300.5,358.0,r
1,False,False,darmstadt_000080_000019_rF_00001.png,1081.0,1059.0,458.5,516.0,r
2,False,False,darmstadt_000080_000019_rF_00002.png,975.0,953.0,460.5,518.0,r
3,False,False,darmstadt_000080_000019_gF_00003.png,381.0,359.0,210.0,267.5,g
4,False,False,darmstadt_000080_000019_gF_00004.png,1381.0,1359.0,210.0,267.5,g
5,False,False,darmstadt_000080_000019_gF_00005.png,363.0,341.0,240.0,297.5,g
6,True,False,darmstadt_000080_000019_gT_00006.png,1343.0,1321.0,256.0,313.5,g
7,False,True,darmstadt_000080_000019_gi_00007.png,695.0,673.0,266.0,323.5,g
8,False,False,darmstadt_000080_000019_gF_00008.png,360.5,327.5,189.0,275.25,g
0,False,False,darmstadt_000081_000019_rF_00000.png,747.0,725.0,350.5,408.0,r
1,False,False,darmstadt_000081_000019_rF_00001.png,301.0,279.0,392.5,450.0,r
2,False,False,darmstadt_000081_000019_rF_00002.png,843.0,821.0,402.5,460.0,r
3,False,False,darmstadt_000081_000019_rF_00003.png,677.0,655.0,410.5,468.0,r
4,False,False,darmstadt_000081_000019_rF_00004.png,913.0,891.0,412.5,470.0,r
5,False,False,darmstadt_000081_000019_rF_00005.png,579.0,557.0,414.5,472.0,r
6,False,False,darmstadt_000081_000019_rF_00006.png,657.0,635.0,416.5,474.0,r
7,False,False,darmstadt_000081_000019_rF_00007.png,757.0,735.0,416.5,474.0,r
8,False,False,darmstadt_000081_000019_rF_00008.png,611.0,589.0,418.5,476.0,r
9,False,False,darmstadt_000081_000019_rF_00009.png,879.0,857.0,418.5,476.0,r
10,False,False,darmstadt_000081_000019_rF_00010.png,801.0,779.0,420.5,478.0,r
11,False,False,darmstadt_000081_000019_rF_00011.png,1101.0,1079.0,476.5,534.0,r
12,False,False,darmstadt_000081_000019_gF_00012.png,1425.0,1403.0,246.0,303.5,g
13,False,False,darmstadt_000081_000019_rF_00013.png,304.5,271.5,392.75,479.0,r
0,True,False,dusseldorf_000000_000019_gT_00000.png,577.0,555.0,0.0,21.5,g
1,True,False,dusseldorf_000000_000019_gT_00001.png,593.0,571.0,0.0,23.5,g
2,False,True,dusseldorf_000000_000019_ri_00002.png,595.25,556.75,2.875,103.5,r
0,False,False,dusseldorf_000001_000019_rF_00000.png,1489.0,1467.0,472.5,530.0,r
1,False,False,dusseldorf_000001_000019_rF_00001.png,1731.0,1709.0,476.5,534.0,r
2,False,False,dusseldorf_000001_000019_rF_00002.png,1500.5,1467.5,468.75,555.0,r
3,False,False,dusseldorf_000001_000019_rF_00003.png,1740.5,1707.5,472.75,559.0,r
0,False,False,dusseldorf_000004_000019_rF_00000.png,1936.5,1903.5,284.75,371.0,r
1,False,False,dusseldorf_000004_000019_rF_00001.png,1019.0,997.0,442.5,500.0,r
2,False,False,dusseldorf_000004_000019_rF_00002.png,1127.0,1105.0,444.5,502.0,r
3,False,False,dusseldorf_000004_000019_rF_00003.png,301.0,279.0,478.5,536.0,r
4,True,False,dusseldorf_000004_000019_gT_00004.png,1252.5,1219.5,257.0,343.25,g
5,False,False,dusseldorf_000004_000019_rF_00005.png,1028.5,995.5,440.75,527.0,r
6,False,False,dusseldorf_000004_000019_rF_00006.png,1132.5,1099.5,444.75,531.0,r
7,True,False,dusseldorf_000004_000019_gT_00007.png,744.5,711.5,61.0,147.25,g
8,False,True,dusseldorf_000004_000019_gi_00008.png,520.5,487.5,277.0,363.25,g
0,False,True,dusseldorf_000005_000019_ri_00000.png,1071.0,1049.0,252.5,310.0,r
1,False,False,dusseldorf_000005_000019_rF_00001.png,1193.0,1171.0,354.5,412.0,r
2,False,False,dusseldorf_000005_000019_rF_00002.png,787.0,765.0,370.5,428.0,r
3,False,False,dusseldorf_000005_000019_rF_00003.png,1063.0,1041.0,414.5,472.0,r
4,False,False,dusseldorf_000005_000019_rF_00004.png,825.0,803.0,420.5,478.0,r
5,False,False,dusseldorf_000005_000019_rF_00005.png,1029.0,1007.0,438.5,496.0,r
6,False,False,dusseldorf_000005_000019_rF_00006.png,799.0,777.0,442.5,500.0,r
7,False,False,dusseldorf_000005_000019_rF_00007.png,668.5,635.5,448.75,535.0,r
0,False,True,dusseldorf_000011_000019_ri_00000.png,1393.0,1371.0,228.5,286.0,r
1,False,False,dusseldorf_000011_000019_rF_00001.png,975.0,953.0,516.5,574.0,r
2,False,False,dusseldorf_000011_000019_rF_00002.png,1167.0,1145.0,516.5,574.0,r
3,False,False,dusseldorf_000011_000019_rF_00003.png,1469.0,1447.0,520.5,578.0,r
4,False,False,dusseldorf_000011_000019_rF_00004.png,620.5,587.5,564.75,651.0,r
5,False,False,dusseldorf_000011_000019_rF_00005.png,327.0,305.0,582.5,640.0,r
6,False,False,dusseldorf_000011_000019_rF_00006.png,1179.0,1157.0,1000.5,1058.0,r
7,False,False,dusseldorf_000011_000019_gF_00007.png,1383.0,1361.0,190.0,247.5,g
8,True,False,dusseldorf_000011_000019_gT_00008.png,1419.0,1397.0,300.0,357.5,g
9,False,False,dusseldorf_000011_000019_rF_00009.png,1700.5,1667.5,484.75,571.0,r
10,False,False,dusseldorf_000011_000019_rF_00010.png,1176.5,1143.5,512.75,599.0,r
11,False,False,dusseldorf_000011_000019_rF_00011.png,976.5,943.5,516.75,603.0,r
12,False,False,dusseldorf_000011_000019_rF_00012.png,336.5,303.5,580.75,667.0,r
13,False,False,dusseldorf_000011_000019_rF_00013.png,1691.25,1652.75,434.875,535.5,r
14,False,False,dusseldorf_000011_000019_rF_00014.png,1187.25,1148.75,514.875,615.5,r
15,False,False,dusseldorf_000011_000019_rF_00015.png,979.25,940.75,522.875,623.5,r
16,False,False,dusseldorf_000011_000019_rF_00016.png,627.25,588.75,570.875,671.5,r
